Startup Name,Industry,Funding Rounds,Investment Amount (USD),Valuation (USD),Number of Investors,Country,Year Founded,Growth Rate (%)
Startup_2842,Fintech,10,2610997363,11124742706,14,Canada,2008,51.6
Startup_2843,E-commerce,2,2940189066,5135454604,33,Brazil,2014,82.79
Startup_2844,Fintech,8,1687018733,4830495343,5,Brazil,2020,142.61
Startup_2845,SaaS,3,4547527749,19961415325,44,UK,2003,45.08
Startup_2846,Blockchain,8,2388273030,10824456134,43,Australia,2008,23.2
Startup_2847,E-commerce,3,751128891.6,3504623826,48,UK,2021,61.89
Startup_2848,Fintech,5,2287008040,9340013171,40,Singapore,2019,172.86
Startup_2849,HealthTech,6,2733314128,12591252046,4,Brazil,2000,40.21
Startup_2850,Blockchain,1,359088427.8,1605261109,23,Brazil,2007,89.32
Startup_2851,EdTech,3,2007446327,8893249078,25,Germany,2000,79.78
Startup_2852,HealthTech,1,4209352096,20063518842,5,Australia,2023,153.06
Startup_2853,HealthTech,10,3433329274,11107161074,7,China,2002,118.48
Startup_2854,AI,3,814449159.4,3557215280,13,Germany,2011,147.39
Startup_2855,Biotech,8,1551866459,7475836448,8,China,2011,60.8
Startup_2856,HealthTech,10,1183225973,4136015634,41,Germany,2014,193.87
Startup_2857,HealthTech,6,706945127.1,3524930258,24,UK,2017,71.69
Startup_2858,E-commerce,2,2323016362,5049315899,37,UK,2012,177.55
Startup_2859,Blockchain,3,1348437532,2536705510,34,Australia,2021,38.73
Startup_2860,E-commerce,3,1958500618,5377396119,27,UK,2019,187.5
Startup_2861,Fintech,8,4125029643,18113767783,13,France,2007,90.79
Startup_2862,HealthTech,6,2276099127,6765463743,30,Germany,2016,170.26
Startup_2863,Fintech,8,1520383083,4623675286,38,Brazil,2008,36.78
Startup_2864,Fintech,4,1721108156,6881220847,32,Germany,2006,144.13
Startup_2865,HealthTech,2,530836676,2436320493,30,USA,2002,120.97
Startup_2866,Blockchain,10,4743242383,20532197888,12,Germany,2008,46.67
Startup_2867,Biotech,3,3267648696,14753335839,27,USA,2018,101.47
Startup_2868,Biotech,6,2503311245,9999469628,38,France,2013,185.49
Startup_2869,Biotech,3,3840018234,6575568464,31,Canada,2019,32.87
Startup_2870,E-commerce,3,2377086412,10329299742,14,China,2007,115.96
Startup_2871,HealthTech,4,95935269.79,180162215.8,19,USA,2017,89.95
Startup_2872,EdTech,8,4344554821,14142521160,2,India,2014,129.56
Startup_2873,HealthTech,9,1585017294,3935526401,47,India,2020,140.17
Startup_2874,Fintech,3,1158144437,3421823175,24,Brazil,2015,146.29
Startup_2875,Fintech,6,1606669628,3815882940,45,Singapore,2011,118.24
Startup_2876,EdTech,5,2433022127,3662583476,11,India,2020,107.7
Startup_2877,SaaS,2,4222840045,20344741751,9,Australia,2015,99.7
Startup_2878,AI,3,682528348,2259683525,42,Brazil,2006,15.96
Startup_2879,E-commerce,6,1525125558,3307145642,46,Germany,2007,154.45
Startup_2880,Biotech,2,4837692286,7531405570,22,France,2009,86.42
Startup_2881,E-commerce,10,3230090148,12241449464,3,India,2017,48.07
Startup_2882,HealthTech,8,3163674602,7772531982,2,Germany,2013,127.82
Startup_2883,Blockchain,7,2745364809,9735249209,45,India,2015,130.09
Startup_2884,Fintech,4,2425084901,11894899572,22,Australia,2003,40.37
Startup_2885,Blockchain,10,2138634255,8458817564,16,Canada,2013,182.76
Startup_2886,AI,5,4616380557,19410880127,9,Australia,2012,151.41
Startup_2887,Fintech,10,1410892946,6568518762,9,Canada,2016,193.09
Startup_2888,HealthTech,9,2299504378,6759922974,49,Australia,2019,87.84
Startup_2889,SaaS,3,4136971360,11913728166,48,India,2004,124.65
Startup_2890,Biotech,10,599085858.2,1523461371,17,India,2007,152.32
Startup_2891,SaaS,9,3180991452,11843905927,47,China,2012,182.55
Startup_2892,Biotech,1,515111457.8,2102110613,43,India,2020,30.68
Startup_2893,SaaS,5,305950632.8,618263489.3,37,Canada,2018,158.46
Startup_2894,Fintech,10,2337561993,4872064690,4,Canada,2005,150.67
Startup_2895,E-commerce,1,2913037157,7083760250,1,Canada,2004,147.01
Startup_2896,HealthTech,8,2568633079,9929054033,10,Canada,2011,53.33
Startup_2897,Biotech,7,3951179986,16472746678,40,Australia,2012,167.75
Startup_2898,AI,3,661863916.5,1833182419,21,Singapore,2008,147.92
Startup_2899,EdTech,1,1375009858,2777704471,13,USA,2015,171.45
Startup_2900,HealthTech,10,1270421016,4427391037,47,Australia,2012,61.94
Startup_2901,Biotech,5,4067714957,10721824793,32,Canada,2015,30.12
Startup_2902,EdTech,3,1636188063,5017488513,4,Australia,2014,152.65
Startup_2903,HealthTech,6,2482969849,5326700600,49,Germany,2003,130.42
Startup_2904,Blockchain,7,332919741.3,1586545292,23,India,2007,197.43
Startup_2905,HealthTech,5,4662230868,8678370112,21,UK,2015,73.36
Startup_2906,E-commerce,6,3599455423,10428116766,17,UK,2006,6.14
Startup_2907,Fintech,3,1381951119,3183801257,28,Singapore,2001,26.52
Startup_2908,EdTech,4,4012835988,17577837792,43,Australia,2017,46.7
Startup_2909,Biotech,6,4470189971,16720661879,45,Australia,2003,168.07
Startup_2910,Biotech,6,129719486.6,294121687,5,Singapore,2021,65.56
Startup_2911,EdTech,2,2866667084,6025532455,6,Brazil,2020,109.42
Startup_2912,SaaS,4,457524384.5,1912736663,8,Canada,2019,37.75
Startup_2913,E-commerce,4,2243670144,7807005363,32,France,2021,65.7
Startup_2914,Blockchain,2,2097377061,5900961911,31,France,2011,83.75
Startup_2915,EdTech,7,1511960965,4312103777,40,UK,2001,53.95
Startup_2916,SaaS,1,1009193554,2229651882,48,Singapore,2010,68.24
Startup_2917,Fintech,5,4563292071,9704907309,29,Singapore,2003,149.41
Startup_2918,Blockchain,6,4789584511,16523205767,50,Brazil,2007,136.18
Startup_2919,AI,9,2623575166,9067181139,13,China,2005,67.35
Startup_2920,Blockchain,8,1981670981,2983735081,3,Singapore,2009,42.67
Startup_2921,Fintech,3,2239193247,7526078722,19,Brazil,2023,145.97
Startup_2922,EdTech,7,301583712.9,1504147259,13,France,2016,50.58
Startup_2923,Fintech,6,4510790168,19319926029,28,Brazil,2021,67.43
Startup_2924,SaaS,3,1420339822,6725626161,30,Singapore,2023,136.49
Startup_2925,HealthTech,5,1184482037,5580826788,10,Germany,2001,58.11
Startup_2926,SaaS,2,1428798856,3098037609,35,France,2006,49.54
Startup_2927,E-commerce,1,3347035356,5728168501,22,India,2022,27.66
Startup_2928,SaaS,8,1369985795,5642012816,41,China,2011,47.5
Startup_2929,E-commerce,6,1484056000,6006684963,18,France,2023,127.32
Startup_2930,Blockchain,1,924909995.8,2307836653,3,USA,2002,127.9
Startup_2931,Biotech,3,3020347610,8762331154,41,Canada,2017,187.36
Startup_2932,EdTech,2,4724329294,11085085974,36,China,2018,186.54
Startup_2933,Biotech,8,4839571037,23196242317,38,USA,2021,19.83
Startup_2934,EdTech,9,4964990901,14529639668,50,USA,2002,114.41
Startup_2935,Biotech,8,825576652.6,2189926736,5,Brazil,2011,48.06
Startup_2936,E-commerce,1,2403355773,10674097611,22,Brazil,2007,113.43
Startup_2937,HealthTech,9,454077917.4,901888618.7,15,France,2000,165.96
Startup_2938,SaaS,9,4027501473,15463110660,17,Brazil,2006,183.28
Startup_2939,Blockchain,7,3553022568,6846089905,1,China,2002,86.58
Startup_2940,Blockchain,6,3612651812,9651504692,16,Australia,2002,63.77
Startup_2941,SaaS,2,2205136183,5847410243,39,India,2010,134.9
Startup_2942,SaaS,6,3895188287,6603161954,48,Singapore,2019,70.9
Startup_2943,E-commerce,6,3283790324,9012165518,39,Australia,2015,123.67
Startup_2944,Biotech,9,4685597520,9607091789,4,Brazil,2008,12.25
Startup_2945,Blockchain,1,3381184695,12439708049,46,Canada,2013,129.08
Startup_2946,HealthTech,1,468319781.8,792894099.6,45,Brazil,2003,108.9
Startup_2947,Fintech,8,3467352424,12375030474,1,France,2018,162.17
Startup_2948,Biotech,5,536191983.8,1719133250,30,Brazil,2007,105.76
Startup_2949,EdTech,4,2544760433,9441936108,30,Singapore,2008,124.82
Startup_2950,EdTech,10,3415491035,15799538817,4,Canada,2005,131.69
Startup_2951,EdTech,7,1014906178,4554213320,6,Canada,2013,42.71
Startup_2952,SaaS,3,2804246514,13089191209,13,UK,2009,102.75
Startup_2953,AI,6,100374390.2,283660239.2,37,China,2015,77.16
Startup_2954,Fintech,10,1877607080,3066081306,48,UK,2001,197.72
Startup_2955,E-commerce,5,2681327525,5715066854,27,UK,2020,164.78
Startup_2956,SaaS,5,2386205991,3851876089,39,UK,2017,84.86
Startup_2957,AI,6,770062122.5,3359068239,18,Australia,2001,138.03
Startup_2958,EdTech,9,4777017988,9930957873,35,Singapore,2013,153.47
Startup_2959,SaaS,3,494045606.3,1704056193,47,Canada,2007,88.96
Startup_2960,Blockchain,7,364894361.5,687351058.8,14,Singapore,2009,133.7
Startup_2961,Biotech,5,1737794785,6985718492,36,Germany,2004,32.75
Startup_2962,AI,7,2713265328,8857961290,22,Germany,2003,174.44
Startup_2963,E-commerce,2,2997635066,11782704175,36,India,2020,151.03
Startup_2964,Biotech,6,84415901.97,265782972.5,2,USA,2009,103.32
Startup_2965,SaaS,4,1218553923,1930223255,12,Brazil,2000,192.32
Startup_2966,EdTech,7,1638104362,8115131812,44,France,2000,78.81
Startup_2967,Blockchain,5,1899835375,8436860051,7,USA,2005,82.6
Startup_2968,Fintech,3,65390932.81,266900341.7,22,India,2006,36.28
Startup_2969,EdTech,8,1950897785,3451459386,37,Singapore,2008,46.73
Startup_2970,Blockchain,10,3782111902,13722955975,35,Brazil,2000,49.17
Startup_2971,Biotech,6,1366697841,3072105445,15,China,2014,20.67
Startup_2972,Fintech,7,923788189.4,3870103476,17,UK,2008,173.7
Startup_2973,AI,5,2853398450,6476989500,38,France,2008,163
Startup_2974,Fintech,10,248505288.2,1017778489,20,USA,2013,96.43
Startup_2975,E-commerce,7,4630714581,13086843234,17,China,2014,114.69
Startup_2976,Fintech,2,3126226791,15399524650,16,India,2006,79.14
Startup_2977,AI,10,2952433067,12364729803,1,Australia,2010,96.39
Startup_2978,Biotech,1,2557154617,9743392048,15,Singapore,2011,50.04
Startup_2979,Blockchain,3,4885013208,7385050087,43,Germany,2018,110.03
Startup_2980,AI,8,2831845563,11430854175,35,UK,2000,66.6
Startup_2981,EdTech,8,2831723788,9926771483,14,Brazil,2005,87.3
Startup_2982,E-commerce,1,706301972.6,3246344498,11,USA,2010,21.7
Startup_2983,AI,3,1493215714,3915217624,44,Germany,2015,22.49
Startup_2984,Biotech,3,1330151468,3814417989,16,Canada,2011,151.95
Startup_2985,AI,9,1097709289,3445903099,5,Australia,2009,109.57
Startup_2986,AI,1,2647307885,10346130909,25,Singapore,2016,60.13
Startup_2987,SaaS,1,690393053.7,3425041504,27,China,2007,171.21
Startup_2988,Blockchain,10,1800474929,7042479454,22,China,2001,183.26
Startup_2989,SaaS,1,2664144948,10295681654,8,France,2006,45.42
Startup_2990,Fintech,5,4770478026,10838740733,12,India,2014,183.81
Startup_2991,E-commerce,9,3608694171,7566909827,18,Canada,2018,107.31
Startup_2992,HealthTech,7,2363219495,11741789551,6,Canada,2004,25.33
Startup_2993,EdTech,4,3379644686,5535139874,2,Singapore,2009,175.31
Startup_2994,HealthTech,1,1142959748,5054822075,13,Canada,2023,189.99
Startup_2995,HealthTech,8,565634618.7,1581445623,48,Canada,2019,148.34
Startup_2996,HealthTech,7,3487067224,16437758652,5,Canada,2017,33.19
Startup_2997,EdTech,8,2748379367,9173912967,34,Brazil,2015,107.42
Startup_2998,Blockchain,5,3862147012,17537850905,13,USA,2020,57.88
Startup_2999,Blockchain,7,4133052564,12412315208,2,France,2005,198.88
Startup_3000,AI,7,4267049052,21121654257,22,France,2003,131.54
Startup_3001,EdTech,1,731332280.9,2364840507,21,Germany,2012,166.93
Startup_3002,SaaS,4,481555208.2,1021151631,26,Brazil,2022,195.51
Startup_3003,Fintech,1,1767925132,4882234772,9,Singapore,2001,13.02
Startup_3004,Blockchain,2,4383254190,9632734976,21,Canada,2008,7.4
Startup_3005,SaaS,7,298758137.6,1283463438,48,UK,2008,136.06
Startup_3006,Blockchain,1,1331379149,4183626047,19,China,2022,111.41
Startup_3007,E-commerce,5,637777483.8,2610624489,20,France,2003,23.44
Startup_3008,Biotech,9,3901758499,17324902571,33,India,2002,175.37
Startup_3009,EdTech,9,3505495994,6889429221,7,India,2021,189.81
Startup_3010,HealthTech,2,1809633875,6608640690,18,Canada,2006,146.66
Startup_3011,E-commerce,7,1435875960,6659732379,40,Canada,2016,52.59
Startup_3012,Fintech,7,1567416787,4371283405,5,Singapore,2005,41.1
Startup_3013,Biotech,5,3453462522,5668354955,23,Singapore,2001,87.52
Startup_3014,E-commerce,9,4297217867,9943688270,10,USA,2007,93.57
Startup_3015,HealthTech,1,4830723182,22296587073,29,UK,2000,172.06
Startup_3016,Fintech,1,3368668118,8608614631,20,India,2018,39.82
Startup_3017,AI,6,4771687628,17050643456,17,Singapore,2012,19.39
Startup_3018,Biotech,1,3858606879,14108245672,3,China,2010,47.59
Startup_3019,E-commerce,2,1782930367,6303368296,11,Brazil,2018,116.68
Startup_3020,Fintech,7,3557422676,11437773631,1,France,2021,78.19
Startup_3021,Blockchain,10,4540696007,17164666786,39,USA,2003,73.26
Startup_3022,AI,4,3077013618,11295502711,3,UK,2002,126.58
Startup_3023,Fintech,8,2052098122,4677643678,12,UK,2000,55.14
Startup_3024,Biotech,8,4689109291,20727144270,33,USA,2003,17.43
Startup_3025,HealthTech,8,4637218234,12102995888,23,France,2014,38.02
Startup_3026,EdTech,1,2804445721,5671509862,23,UK,2000,94.9
Startup_3027,AI,2,1568796386,6237570855,4,Australia,2016,159.17
Startup_3028,SaaS,4,544304152,2353009656,16,Germany,2022,100.99
Startup_3029,Blockchain,4,2946269513,9676961564,8,Canada,2021,71.59
Startup_3030,EdTech,6,3009779133,8438713809,31,UK,2020,153.23
Startup_3031,SaaS,3,3179547506,12049279238,18,USA,2021,24.81
Startup_3032,SaaS,2,2825320641,12671819875,30,Australia,2004,34.6
Startup_3033,EdTech,5,2734741340,13227818231,14,USA,2013,112.79
Startup_3034,Biotech,6,2493396079,9335207798,3,Singapore,2008,91.46
Startup_3035,HealthTech,7,1957890598,7934734404,34,Canada,2015,47.54
Startup_3036,E-commerce,8,2151025785,8015386145,20,China,2002,63.41
Startup_3037,Fintech,8,1804337930,6545430423,8,USA,2006,159.2
Startup_3038,Biotech,2,1529900387,3234457333,22,Brazil,2017,50.73
Startup_3039,E-commerce,7,3804092715,13174048186,19,Singapore,2009,112.97
Startup_3040,SaaS,4,1757018731,5639858548,23,France,2006,5.7
Startup_3041,Fintech,8,2550331242,3928792262,33,Germany,2014,62.95
Startup_3042,Blockchain,7,2917674698,6648837800,42,Canada,2012,85.94
Startup_3043,SaaS,8,2722823522,6832880443,24,UK,2011,149.24
Startup_3044,Biotech,9,1674402920,3944455891,12,UK,2008,128.41
Startup_3045,Biotech,4,4843389574,18043520154,46,Canada,2002,178.26
Startup_3046,Biotech,9,1620220106,2961965356,46,India,2009,88.66
Startup_3047,HealthTech,8,2664052321,8218774366,41,India,2010,18.63
Startup_3048,E-commerce,4,1065031692,1719698833,9,UK,2005,157.39
Startup_3049,HealthTech,5,967600385.8,4062034498,2,USA,2012,188
Startup_3050,HealthTech,10,1306888885,6275661992,41,Australia,2001,124.49
Startup_3051,HealthTech,5,2554720951,8949870835,16,Brazil,2007,150.01
Startup_3052,SaaS,5,794591351.4,2166406292,10,Canada,2013,9.23
Startup_3053,E-commerce,8,2510207560,10754395986,10,Brazil,2022,141.21
Startup_3054,AI,4,61463308.37,104426496,49,Australia,2009,104.61
Startup_3055,Blockchain,6,4261120542,20359160222,22,Australia,2008,53.59
Startup_3056,Fintech,1,1780859476,7507288136,41,Brazil,2021,124.47
Startup_3057,EdTech,1,1653060603,2940563177,40,India,2000,103.37
Startup_3058,Fintech,3,1814623864,9016388598,27,Germany,2021,50.95
Startup_3059,E-commerce,7,1312698116,5232013645,9,France,2011,144.02
Startup_3060,Fintech,9,2781514172,13531710191,32,China,2001,143.37
Startup_3061,HealthTech,1,2401806226,6259110477,34,Germany,2022,42.43
Startup_3062,SaaS,1,4411053889,18273005321,1,Australia,2020,81.57
Startup_3063,Biotech,10,3312594935,12928520957,4,India,2015,108.1
Startup_3064,Blockchain,7,2764574193,13082738795,1,Singapore,2007,82.43
Startup_3065,HealthTech,2,3694729312,8992590530,36,Australia,2022,117.06
Startup_3066,EdTech,7,1071067278,3922994195,24,Australia,2013,167.01
Startup_3067,AI,9,4982239248,21977816885,3,India,2023,48.28
Startup_3068,Blockchain,4,2900980074,8024478657,23,Singapore,2001,26.12
Startup_3069,EdTech,1,118760725.9,264063959,29,China,2018,64.86
Startup_3070,SaaS,10,1119837681,5039175149,29,UK,2012,156.17
Startup_3071,E-commerce,3,3663505930,7265624101,39,Singapore,2019,93.2
Startup_3072,Blockchain,8,877369403.1,1573550063,45,Germany,2014,6.15
Startup_3073,EdTech,2,3486291676,17209824465,27,Canada,2019,180.38
Startup_3074,HealthTech,3,2419242681,4452175819,11,Brazil,2014,167.9
Startup_3075,Blockchain,8,4042805234,7604331037,36,China,2017,94.29
Startup_3076,EdTech,4,1778576929,7028803165,6,Canada,2017,18.82
Startup_3077,Biotech,1,1581802481,4281616485,17,Brazil,2003,41.91
Startup_3078,Fintech,9,4965810352,19775931056,19,Canada,2022,175.89
Startup_3079,HealthTech,5,2687633338,7202805115,13,China,2012,143.86
Startup_3080,AI,9,4903286117,17990222485,36,France,2014,182.71
Startup_3081,Biotech,3,416344107.8,911651572.2,24,UK,2015,93.07
Startup_3082,E-commerce,7,3207029594,13204754228,9,China,2022,22.69
Startup_3083,E-commerce,1,1735303481,7143517756,46,China,2015,198.35
Startup_3084,AI,8,256106795.4,643220253.7,43,Brazil,2019,155.45
Startup_3085,SaaS,9,2207677650,10953284100,2,Germany,2019,61.58
Startup_3086,E-commerce,9,2023628644,7330580220,30,France,2015,134.7
Startup_3087,SaaS,5,540531315.3,2691341322,15,India,2017,199.47
Startup_3088,HealthTech,7,430318588.9,1986192173,16,Canada,2004,43.36
Startup_3089,Biotech,5,2019410421,3396181821,45,USA,2006,8.6
Startup_3090,AI,4,3016085428,9251300206,12,Canada,2010,69.15
Startup_3091,Fintech,9,2330521690,7941073344,5,Australia,2004,86.08
Startup_3092,Fintech,9,4936426913,13812817755,24,USA,2007,176.46
Startup_3093,SaaS,8,2002638676,3412306509,4,Brazil,2002,129.59
Startup_3094,EdTech,5,4482701547,12975256703,36,France,2003,102.85
Startup_3095,EdTech,9,3009532981,6744050887,41,USA,2007,110
Startup_3096,HealthTech,7,948546638.3,3578822576,17,Canada,2007,43.16
Startup_3097,AI,9,2732662102,5179308572,47,Brazil,2006,197.89
Startup_3098,E-commerce,9,141532957.6,427764522.7,1,Singapore,2008,20.07
Startup_3099,Fintech,3,3334150562,5965390904,28,Australia,2013,77.88
Startup_3100,Biotech,7,3576144364,12621652669,4,USA,2022,48.22
Startup_3101,Fintech,5,2339121235,7961211394,35,Canada,2009,90.85
Startup_3102,SaaS,10,2962572919,7097833477,42,Australia,2011,148.49
Startup_3103,HealthTech,8,3129649821,5432106699,45,Australia,2002,45.97
Startup_3104,Blockchain,10,1238441545,4499286796,37,France,2007,95.21
Startup_3105,EdTech,7,4624656308,18658329530,25,India,2008,95.47
Startup_3106,E-commerce,7,3613872623,12744518579,41,China,2004,79.06
Startup_3107,E-commerce,1,2777463522,10880692095,18,UK,2012,97.77
Startup_3108,Biotech,1,4957638479,10237436898,15,Canada,2011,49.05
Startup_3109,AI,2,2141398952,4698963969,49,Germany,2004,77.1
Startup_3110,SaaS,5,1829713315,5217818205,14,France,2007,167.75
Startup_3111,E-commerce,5,3639939475,12803640727,25,Brazil,2001,98.15
Startup_3112,SaaS,6,3611079965,15032740340,29,Singapore,2002,35.82
Startup_3113,E-commerce,5,1284144418,4588248271,45,Canada,2018,182.4
Startup_3114,Fintech,2,3896020014,14749830513,33,USA,2004,76.03
Startup_3115,HealthTech,8,3738486289,8951463849,17,India,2023,162.8
Startup_3116,Fintech,3,4419076587,16700327797,43,France,2016,193.04
Startup_3117,E-commerce,7,1872753026,4764860030,26,Australia,2000,106.83
Startup_3118,SaaS,6,1390631631,4096735099,24,China,2022,137.31
Startup_3119,EdTech,8,3000275261,11959257738,39,Brazil,2001,148.21
Startup_3120,AI,4,507944867.9,770366704,37,Australia,2002,84.4
Startup_3121,AI,5,4172328577,17604015190,30,UK,2009,6.08
Startup_3122,E-commerce,6,2207869928,10864797527,38,UK,2017,120.11
Startup_3123,Biotech,3,2052926760,6285707125,45,USA,2020,45.49
Startup_3124,Biotech,2,511289618.5,1866163770,45,Canada,2020,166.07
Startup_3125,SaaS,6,722693677.3,1202769721,28,UK,2022,181.37
Startup_3126,Fintech,5,979838336.2,2023339650,28,UK,2003,162.34
Startup_3127,EdTech,4,4919573966,11692733016,11,France,2002,63.74
